Name,Item,2006-12,2007-12,2008-12,2009-12,2010-12,2011-12,2012-12,2013-12,2014-12,2015-12,2016-12,2017-12,2018-12,2019-12
다원시스,재고자산회전율,7.9437,10.22761,24.88828,51.55959,65.43062,59.6283,39.97886,51.95249,,31.69302,21.9955,15.84141,3.99303,3.53353
다원시스,매출액,"11,433,357","14,020,248","16,574,036","28,425,345","30,402,863","39,573,010.25","47,641,776.78","51,369,429.50","53,005,111.35","67,000,805.34","74,193,619.27","111,462,045.98","128,747,502.29","175,077,026.44"
다원시스,세전계속사업이익,"1,210,830","588,653","683,967","3,475,823","6,482,230","4,205,543.87","5,493,465.26","6,311,795.30","7,239,433.15","9,133,545.80","7,447,984.46","6,604,215.93","5,110,890.43","4,695,655.23"
다원시스,당기순이익,"1,022,574","502,167","683,967","3,319,410","5,423,075","3,655,521.28","5,310,431.68","5,635,920.10","6,002,019.79","8,245,573.18","6,764,328.28","5,399,254.67","6,033,173.32","4,247,763.10"
다원시스,당기순이익(지배),"1,022,574","502,167","683,967","3,319,410","5,423,075","3,655,521.28","5,310,431.68","5,635,920.10","5,903,001.98","8,494,150.74","7,048,719.31","6,327,053.70","7,957,270.83","4,247,763.10"
다원시스,자본총계,"7,785,172","8,287,339","8,971,306","12,553,272","34,083,777","38,749,537.07","43,300,180.89","52,511,808.37","63,683,388.52","132,166,925.31","139,085,351.93","179,123,391.73","199,641,965.27","210,743,883.88"
다원시스,자본총계(지배),"7,785,172","8,287,339","8,971,306","12,553,272","34,083,777","38,749,537.07","43,300,180.89","52,511,808.37","63,238,747.41","129,075,610.38","136,416,698.43","173,619,713.08","195,489,717.69","210,743,883.88"
다원시스,EBITDA,"1,717,800","1,133,239","1,356,317","4,749,180","8,403,343","6,806,480.77","8,582,081.11","8,544,545.77","9,177,007.50","11,871,872.97","11,779,760.05","16,834,015.13","19,735,350.68","23,103,114.30"
다원시스,EBITDA2,"1,723,903","1,049,160","1,273,155","4,689,987","6,259,519","6,448,144.82","8,853,882.61","8,992,596.51","8,924,103.29","10,163,527.94","12,194,522.62","15,971,919.39","18,959,623.28","23,002,591.98"
성융광전투자유한공사,매출총이익률,,,,,,,,,,,,,,
성융광전투자유한공사,영업이익률,,,,,,,,,,,,,,
성융광전투자유한공사,ROE,,,,,,,,,,,,,,
성융광전투자유한공사,ROE(지배),,,,,,,,,,,,,,
성융광전투자유한공사,매출액증가율(YoY),,,,,,,,,,,,,,
성융광전투자유한공사,영업이익증가율(YoY),,,,,,,,,,,,,,
성융광전투자유한공사,유동비율,,,,,,,,,,,,,,
성융광전투자유한공사,당좌비율,,,,,,,,,,,,,,
성융광전투자유한공사,부채비율,,,,,,,,,,,,,,
성융광전투자유한공사,이자보상배율,,,,,,,,,,,,,,
성융광전투자유한공사,매출채권회전율,,,,,,,,,,,,,,
성융광전투자유한공사,재고자산회전율,,,,,,,,,,,,,,
성융광전투자유한공사,매출액,,,,,,,,,,,,,,
성융광전투자유한공사,세전계속사업이익,,,,,,,,,,,,,,
성융광전투자유한공사,당기순이익,,,,,,,,,,,,,,
성융광전투자유한공사,당기순이익(지배),,,,,,,,,,,,,,
성융광전투자유한공사,자본총계,,,,,,,,,,,,,,
성융광전투자유한공사,자본총계(지배),,,,,,,,,,,,,,
성융광전투자유한공사,EBITDA,,,0,0,,,,,,,,,,
성융광전투자유한공사,EBITDA2,,,,,,,,,,,,,,
알파홀딩스,매출총이익률,22.5,21.09,21.36,17.91,20.85,21.13,18.99,22.09,27.92,18.9,6.73,8.01,9.25,18.44
알파홀딩스,영업이익률,12,11.73,11.1,10.35,12.35,10.02,9.15,10.77,9.19,4.58,-2.42,-9.02,-7.2,-5.04
알파홀딩스,ROE,,38.99,31.69,34.43,23.54,9.09,,12.35,,8.4,,-22.88,-13.53,-21.56
알파홀딩스,ROE(지배),,38.99,31.69,34.43,23.54,9.09,,12.35,,8.4,,-22.01,-12.04,-21.13
알파홀딩스,매출액증가율(YoY),,37.66,10.8,52.29,7.66,-38.32,,-1.65,,34.69,,23.58,21.56,-14.01
알파홀딩스,영업이익증가율(YoY),,34.57,4.84,41.96,28.44,-49.95,,15.83,,-54.78,,-360.31,2.97,39.81
알파홀딩스,유동비율,219.94,216.84,210.79,187.66,261.65,385.12,290.78,334.42,120.72,125.2,117.6,135.83,83.47,81.05
알파홀딩스,당좌비율,215.2,198.57,194.89,179.17,246.2,376.1,288.39,324.91,118.81,124.09,117.47,133.84,71.14,63.52
알파홀딩스,부채비율,88.21,81.75,90.05,118.01,70.96,53.24,47.34,24.15,103.56,97.71,58.79,44.19,116.81,118.89
알파홀딩스,이자보상배율,,,,86.14,77.29,29.27,13.51,56.7,3.23,1.68,-1.5,-8.6,-3.07,-1.1
알파홀딩스,매출채권회전율,,10.42141,11.37435,10.65161,7.90043,4.53574,,5.09277,,5.67755,,6.21441,6.53746,5.75342
알파홀딩스,재고자산회전율,,37.14906,20.94878,29.90443,24.1953,17.16869,,69.1776,,104.60675,,340.5469,100.32242,42.53767
알파홀딩스,매출액,"14,394,469","19,815,571","21,955,625","33,435,916","35,995,681","22,201,991.45","32,223,368.39","31,692,380","39,384,205.69","51,368,737","56,639,827.23","69,995,825.20","85,086,012.75","73,164,302.44"
알파홀딩스,세전계속사업이익,"1,926,237","2,414,337","2,817,468","4,315,668","5,297,531","2,698,069.03","3,534,662.38","4,282,423","3,390,908.71","2,296,178","-43,017,718.68","-11,455,799.10","-5,823,757.91","-12,102,347.35"
알파홀딩스,당기순이익,"1,784,655","2,159,605","2,480,830","3,772,297","4,306,801","2,237,511.46","3,004,485.30","3,635,552","2,799,353.46","2,867,883","-41,887,041.24","-10,332,531.60","-6,148,772.54","-11,705,370.59"
알파홀딩스,당기순이익(지배),"1,784,655","2,159,605","2,480,830","3,772,297","4,306,801","2,237,511.46","3,004,485","3,635,552","2,799,353","2,867,883","-41,693,969.76","-9,963,187.90","-5,542,242.98","-11,665,806.32"
알파홀딩스,자본총계,"4,488,530","6,588,615","9,069,446","12,841,743","23,746,777","25,501,280.89","27,969,609.22","30,908,395","32,777,635.18","33,736,884","46,536,741.38","43,796,794.60","47,088,876.04","61,491,102.23"
알파홀딩스,자본총계(지배),"4,488,530","6,588,615","9,069,446","12,841,743","23,746,777","25,501,280.89","27,969,609","30,908,395","32,777,635","33,736,884","46,449,812.86","44,079,209.78","47,977,820.78","62,419,611.24"
알파홀딩스,EBITDA,"1,857,360","2,191,981","2,354,160","3,762,063","4,848,964","2,193,012.03","3,695,168.38","4,521,835","5,456,363.19","4,551,906","-40,720,591.98","-10,003,782.54","-3,553,204.06","-7,870,456.35"
알파홀딩스,EBITDA2,"1,811,909","2,424,051","2,532,436","3,582,082","4,648,663","2,463,404.03","3,577,824.10","4,135,620","5,147,110.28","3,760,315","292,842.98","-5,223,009.84","-5,300,830.52","-2,466,481.65"
포메탈,매출총이익률,14.47,13.27,15.6,13.78,14.52,15.84,10.67,10.75,11.5,11.29,14.05,13.27,11.11,11.65
포메탈,영업이익률,6.36,5.43,8.59,6.32,6.99,8.38,1.19,1.2,1.49,1.24,5.16,5.79,3.87,4.17
포메탈,ROE,36.3,22.51,24.91,17.8,15.23,17.01,13,3.73,1.17,2.27,4.78,5.99,4.91,5
포메탈,ROE(지배),36.3,22.51,24.91,17.8,15.23,17.01,13,3.73,1.17,2.27,4.78,5.99,4.91,5
포메탈,매출액증가율(YoY),4.65,18.3,30.26,-14.74,35.39,21.37,-23.42,1.09,-1.81,-12.58,1.95,17.9,2.64,-7.01
포메탈,영업이익증가율(YoY),97.72,1.07,105.95,-37.3,49.67,45.6,-89.16,2.1,22.41,-27.53,325,32.25,-31.36,0.05
포메탈,유동비율,157.38,187.46,214.2,157.9,169.89,138.93,129.41,132.78,122.9,136.31,177.48,140.9,139.3,146.36
포메탈,당좌비율,131.6,160.95,173.59,138.82,144.48,118.55,85.93,107.46,96.74,99.59,129.94,101.33,99.56,97.94
포메탈,부채비율,98.45,84.4,68.09,80.42,49.94,63.23,61.75,59.99,58.3,43.17,36.97,45.61,39.84,40.15
포메탈,이자보상배율,7.23,9.87,15.54,11.88,12.82,55.93,3.04,1.31,1.77,1.95,13.55,21.73,11.24,9.97
포메탈,매출채권회전율,5.74259,6.04828,8.1152,5.79375,5.32224,5.64983,5.58856,6.85872,5.84999,5.49582,5.80754,6.06196,5.93167,5.57614
포메탈,재고자산회전율,19.92523,23.90324,26.09194,21.25345,24.01803,22.09307,15.74384,15.06398,14.0239,11.32302,11.15513,11.85324,11.98825,10.91738
포메탈,매출액,"31,324,957","37,057,310","48,272,156","41,155,613","55,721,505","67,628,111.27","51,788,896.56","52,351,487.63","51,403,573.98","44,939,766.40","45,817,287.04","54,017,359.94","55,441,041.73","51,552,409.02"
포메탈,세전계속사업이익,"3,281,293","2,585,710","3,609,395","2,870,043","4,178,991","6,545,187.29","5,246,974.12","1,171,923.54","448,020.43","629,741.16","2,149,051.23","3,087,640.25","2,049,307.31","2,208,232.66"
포메탈,당기순이익,"2,667,200","2,125,378","2,860,989","2,469,232","3,314,442","5,196,689.98","4,531,819.34","1,393,320.47","441,393.52","866,686.49","1,882,008.97","2,454,141.38","2,091,422.16","2,202,167.52"
포메탈,당기순이익(지배),"2,667,200","2,125,378","2,860,989","2,469,232","3,314,442","5,196,689.98","4,531,819.34","1,393,320.47","441,393.52","866,686.49","1,882,008.97","2,454,141.38","2,091,422.16","2,202,167.52"
포메탈,자본총계,"8,581,044","10,306,421","12,667,410","15,080,250","28,453,155","32,639,098.86","37,098,272.89","37,619,762.89","37,705,323.28","38,506,237.01","40,229,601.30","41,765,292.25","43,376,200.18","44,731,237.09"
포메탈,자본총계(지배),"8,581,044","10,306,421","12,667,410","15,080,250","28,453,155","32,639,098.86","37,098,272.89","37,619,762.89","37,705,323.28","38,506,237.01","40,229,601.30","41,765,292.25","43,376,200.18","44,731,237.09"
포메탈,EBITDA,"4,415,217","3,522,439","4,800,320","3,923,098","5,328,106","6,634,321.29","5,908,162.12","2,773,602.54","2,216,599.43","2,339,505.16","3,828,909.23","4,837,768.25","4,212,426.31","4,591,346.66"
포메탈,EBITDA2,"2,930,628","2,858,392","5,170,367","3,780,434","5,029,465","6,181,786.33","1,478,777.64","2,032,467.19","2,321,790.60","2,110,260.97","3,953,542.30","4,796,083.52","4,151,746.42","4,370,484.57"
한일진공,매출총이익률,7.2,15.08,17.81,22.94,19.06,27.53,29.48,29.23,7.61,31.35,22.44,15.32,23.41,12.29
한일진공,영업이익률,-15.55,-8.88,2.14,5.99,8.06,18.64,22.17,20.9,-16.32,16.25,-4.98,-15.57,0.59,-31.95
한일진공,ROE,-25.61,-27,11.33,1.52,36.29,59.97,48.32,,-1.96,12.51,22.63,25.21,-12.52,-27.82
한일진공,ROE(지배),-25.61,-27,11.33,1.52,36.29,59.97,48.32,,-1.96,12.51,22.73,26.05,-11.33,-25.39
한일진공,매출액증가율(YoY),-27.86,11.44,63.45,4.57,165.03,27.96,16.66,,-69.87,106.37,-23.68,14.71,123.24,-48.65
한일진공,영업이익증가율(YoY),-426.78,36.38,139.4,192.5,256.75,195.96,38.77,,-123.53,305.44,-123.4,-258.5,108.5,"-2,869.05"
한일진공,유동비율,42.9,75,84.47,94.64,98.58,158.16,106.93,326.84,452.47,458.3,91.71,81.17,436.8,213.53
한일진공,당좌비율,23.58,55.09,67.91,63.03,68.49,94.78,83.88,293.84,413.54,409.83,69.47,60.8,403.97,178.3
한일진공,부채비율,231.35,254.16,203.14,165.55,388.31,92.7,135.09,32.3,17.45,15.95,55.13,56.3,22.75,25.35
한일진공,이자보상배율,-2.79,-2.08,0.77,3.01,14.01,34.45,25.71,23.75,-13.32,80.13,-1.35,-1.8,0.35,-9.81
한일진공,매출채권회전율,5.58349,4.39323,4.20831,3.91999,5.84279,5.55863,5.2505,,1.97351,4.03247,3.25538,3.97932,6.51993,2.6026
한일진공,재고자산회전율,5.43572,5.56865,8.83718,6.88125,6.34167,5.92464,8.47849,,4.04584,8.71363,4.22458,2.84436,5.62825,3.36986
한일진공,매출액,"5,524,508","6,156,324","10,062,678","10,522,783","27,888,590","35,686,533.91","41,631,570.25","42,014,888.78","12,661,254.21","26,128,455.45","19,941,436.78","22,873,827.08","51,064,090.03","26,220,460.96"
한일진공,세전계속사업이익,"-1,009,727","-817,998","384,292","63,616","1,960,347","7,166,729.45","9,148,842.07","4,345,951.66","-1,265,621.92","7,585,608.05","17,888,306.87","30,706,719.83","-17,384,241.19","-33,535,065.52"
한일진공,당기순이익,"-1,009,727","-817,998","384,292","63,616","1,871,513","5,599,562.62","7,214,896.16","2,844,335.65","-869,592.90","5,952,769.51","13,818,393.58","21,953,768.73","-14,560,373.17","-31,586,945.79"
한일진공,당기순이익(지배),"-1,009,727","-817,998","384,292","63,616","1,871,513","5,599,562.62","7,214,896.16","2,844,335.65","-869,592.90","5,952,769.51","13,857,790.99","22,732,103.19","-13,268,460.95","-29,412,022.80"
한일진공,자본총계,"3,438,309","2,620,311","4,162,472","4,221,538","6,093,051","12,580,366.94","17,284,599.72","45,014,518.72","43,857,392.99","51,339,205.56","70,814,012.61","103,379,431.20","129,154,705.12","97,960,461.02"
한일진공,자본총계(지배),"3,438,309","2,620,311","4,162,472","4,221,538","6,093,051","12,580,366.94","17,284,599.72","45,014,519","43,857,393","51,339,205.56","70,606,485.68","103,950,238.73","130,360,818.52","101,341,497.41"
한일진공,EBITDA,"-222,704","-223,779","1,102,594","764,616","2,502,805","7,813,065.45","10,117,166.07","5,502,844.43","-879,537.08","7,560,496.16","18,341,206.09","31,600,009.05","-15,801,451.37","-31,218,720.66"
한일진공,EBITDA2,"-359,941","-166,905","669,716","1,149,154","2,674,518","7,148,263.69","9,974,966.88","9,883,689.35","-1,066,207.13","5,193,186.46","29,271.10","-1,750,622.19","2,257,703.12","-6,088,463.69"
CJ E&M,매출총이익률,,,,,100,29.3,27.22,20.06,20.72,24.34,22.68,25.15,,
CJ E&M,영업이익률,,,,,43.45,6.1,2.79,-0.66,-1.03,3.91,1.82,3.61,,
CJ E&M,ROE,,,,,,6.65,1.86,0.07,16.79,3.45,3.83,21.84,,
CJ E&M,ROE(지배),,,,,,7.73,3.14,0.42,16.37,3.55,4.01,23.6,,
CJ E&M,매출액증가율(YoY),,,,,,"1,049.28",22,-14.81,3.75,9.3,14.18,13.76,,
CJ E&M,영업이익증가율(YoY),,,,,,454.78,-44.12,-120.24,-60.48,516.46,-46.9,125.82,,
CJ E&M,유동비율,,,,,7.8,126.89,183.3,187.37,178.92,146.38,106.24,155.36,,
CJ E&M,당좌비율,,,,,7.8,108.68,182.19,186.15,178.02,145.77,105.73,134.27,,
CJ E&M,부채비율,,,,,58.01,67.8,63.8,73.52,56.56,51.59,72.88,67.16,,
CJ E&M,이자보상배율,,,,,0.27,5.16,2.43,-0.55,-0.83,3.83,2.26,4.21,,
CJ E&M,매출채권회전율,,,,,,5.30773,3.6699,2.95204,3.30522,3.55068,3.40148,3.44251,,
CJ E&M,재고자산회전율,,,,,,394.59015,247.08897,195.30471,209.45318,294.19717,357.07952,320.92079,,
CJ E&M,매출액,,,,,"2,111,594","1,143,147,595.37","1,394,584,895.35","1,188,123,095.27","1,232,665,331.63","1,347,313,885.45","1,538,423,390.98","1,750,120,615.32",,
CJ E&M,세전계속사업이익,,,,,"-2,497,937","63,191,621.31","-16,644,770.36","-33,852,552.73","-50,367,722.06","59,331,455.71","67,531,016.16","592,313,728.76",,
CJ E&M,당기순이익,,,,,"-1,135,433","58,686,359","23,258,960.09","937,789.08","233,417,604.99","52,920,339.64","60,857,852.80","421,948,665.60",,
CJ E&M,당기순이익(지배),,,,,"-1,135,433","56,560,074","36,971,974.46","5,061,049.64","224,509,180.05","54,345,192.94","62,151,782.35","428,583,010.77",,
CJ E&M,자본총계,,,,,"299,691,897","1,222,263,810.18","1,276,545,575.18","1,274,773,101.45","1,505,703,407.96","1,560,082,335.33","1,615,529,616.44","2,248,700,768.49",,
CJ E&M,자본총계(지배),,,,,"299,691,897","1,162,650,805","1,193,420,255.12","1,233,593,203.82","1,509,371,761.42","1,551,535,571.54","1,546,257,381.93","2,085,667,411.52",,
CJ E&M,EBITDA,,,,,"917,373","363,885,835.35","358,100,311.39","314,232,362.96","257,541,187.23","384,131,639.33","475,744,219.65","962,596,555.21",,
CJ E&M,EBITDA2,,,,,"917,373","361,442,273.38","403,260,817.09","333,768,861.65","289,688,873.56","372,656,161.60","427,591,829.58","421,833,385.51",,
아이씨케이,매출총이익률,21.2,24.4,20,19.17,24.09,31.4,24.69,14.73,12.95,18.99,25.4,22.69,19.51,23.93
아이씨케이,영업이익률,10.22,10.19,5.86,8.83,12.41,19.53,13.86,1.06,-8.3,0.45,0.66,-26.68,-9.45,-0.65
아이씨케이,ROE,133.81,18.96,6.85,23.5,24.5,27.28,19.64,1.5,-5.64,,0.87,-42.83,-17.39,0.05
아이씨케이,ROE(지배),133.81,18.96,6.85,23.5,24.5,27.28,19.64,1.5,-5.64,,0.87,-42.83,-17.39,0.05
아이씨케이,매출액증가율(YoY),74.42,-1.62,13.72,34.55,11.39,12.98,17.53,-27.73,-24.92,,-17.61,10.28,-11.41,2.63
아이씨케이,영업이익증가율(YoY),170.05,-1.89,-34.56,102.71,56.49,77.75,-16.58,-94.48,-688.91,,22.11,"-4,548.80",68.62,92.98
아이씨케이,유동비율,97.77,133.22,130.13,162.54,261.8,284.19,357.56,362.09,327.3,314.56,307.92,206.18,159.96,169.21
아이씨케이,당좌비율,58.27,74.36,73.64,92.56,184.12,199.67,238.79,279.33,224.28,252.24,258.45,142.02,112.25,132.18
아이씨케이,부채비율,287.28,137.97,137.79,97.83,41.25,45.79,33.96,33.32,37.24,36.08,47.25,72.82,96.87,142.06
아이씨케이,이자보상배율,1.87,3.27,1.91,4.57,9.27,20.76,27.17,1.78,-9.29,0.59,0.76,-25.4,-7.34,-0.36
아이씨케이,매출채권회전율,7.17014,8.97581,10.9396,12.11176,10.60398,11.06495,14.24111,9.80523,7.70163,,2.69602,4.4958,6.57752,6.24087
아이씨케이,재고자산회전율,4.93601,4.00022,4.15883,5.16222,5.76169,6.28294,5.88582,4.34918,3.46941,,4.76509,4.76953,3.96445,4.17448
아이씨케이,매출액,"20,925,683","20,586,704","23,410,851","31,498,275","35,084,595","39,637,261.78","46,586,083.71","33,667,110.81","25,277,088.04","29,929,259.01","24,657,739.98","27,191,581.04","24,088,357.11","24,722,106.23"
아이씨케이,세전계속사업이익,"1,480,321","1,545,359","841,437","2,450,559","4,383,039","7,810,848.34","6,658,216.48","559,224.30","-1,855,902","696,014.89","339,910.39","-9,967,812.25","-2,594,951.34","-100,403.70"
아이씨케이,당기순이익,"2,144,377","1,254,857","603,309","2,424,351","3,910,133","6,110,648.28","5,347,058.74","453,682.16","-1,654,319.15","631,685.04","249,933.72","-9,736,883.33","-2,714,528.29","6,709.22"
아이씨케이,당기순이익(지배),"2,144,377","1,254,857","603,309","2,424,351","3,910,133","6,110,648.28","5,347,058.74","453,682.16","-1,654,319.15","631,685.04","249,933.72","-9,736,883.33","-2,714,528.29","6,709.22"
아이씨케이,자본총계,"4,737,642","8,502,976","9,106,285","11,530,636","20,387,042","24,412,242.88","30,046,268.35","30,421,490.43","28,259,886.48","28,981,567.14","28,211,729.20","17,255,722.44","13,958,786.09","14,816,898.78"
아이씨케이,자본총계(지배),"4,737,642","8,502,976","9,106,285","11,530,636","20,387,042","24,412,242.88","30,046,268.35","30,421,490.43","28,259,886.48","28,981,567.14","28,211,729.20","17,255,722.44","13,958,786.09","14,816,898.78"
아이씨케이,EBITDA,"3,585,185","2,815,899","2,327,523","3,942,568","5,722,533","8,772,093.48","7,616,245.62","1,573,050.83","-1,013,495.30","1,900,553.18","1,522,597.23","-8,406,937.39","-1,103,777.78","985,713"
아이씨케이,EBITDA2,"3,158,009","2,914,842","2,393,974","3,816,985","5,453,992","8,640,579.12","7,618,619.05","1,537,223.54","-966,332.49","1,406,048.27","1,491,684.36","-5,811,377.91","-896,160.44","700,048.33"
지나인제약,매출총이익률,21.27,15.43,15.47,15.31,11.23,3.2,13.25,18.3,1.79,8.5,5.68,0.93,16.91,16.45
지나인제약,영업이익률,8.9,3.02,5.35,7.63,4.12,-8.97,4.38,11.28,-8.37,-4.41,-9.61,-13.48,5.6,4.79
지나인제약,ROE,21.71,0.93,5.48,25.37,7.83,-20.15,8.09,28.33,-20.41,-45.56,-63.19,-91.06,21.65,-21
지나인제약,ROE(지배),21.71,0.93,5.48,25.37,7.83,-20.15,8.09,28.33,-20.41,-45.56,-63.19,-91.06,21.65,-21
지나인제약,매출액증가율(YoY),103.19,-7.21,85.39,95.27,-2.99,-23.39,70.2,49.25,-36.98,7.04,6.87,-11.82,-5.09,-13
지나인제약,영업이익증가율(YoY),190.02,-68.53,228.66,178.37,-47.61,-262.35,183.16,284.21,-146.72,43.59,-132.91,-23.7,139.44,-25.65
지나인제약,유동비율,89.87,106.08,82.16,61.37,69.78,51.54,61.23,52.21,37.18,31.94,31.66,53.99,82.25,57.59
지나인제약,당좌비율,72.79,71.54,53.36,43.26,43.84,29.34,36.8,32.68,19.11,13.5,19.87,32.37,57.08,24.93
지나인제약,부채비율,321.75,111.02,148.36,224.62,168.28,325.93,280.41,220.1,282.63,414.7,375.86,199.1,133.13,92.88
지나인제약,이자보상배율,3.33,0.91,1.83,4.19,1.58,-1.78,1.28,4.66,-1.99,-1.24,-2.76,-3.85,1.95,1.56
지나인제약,매출채권회전율,5.14585,6.30785,11.21395,11.35964,8.58891,4.55758,6.45894,9.80875,7.96424,10.49686,8.36889,7.2465,10.75303,12.0223
지나인제약,재고자산회전율,18.12175,9.83351,10.34858,14.78011,9.55217,4.80598,6.40526,9.82297,6.54285,6.07941,7.50686,8.31764,8.655,6.44664
지나인제약,매출액,"19,450,867","18,049,143","33,461,437","65,341,050","63,386,210","50,802,585.45","86,465,719.85","129,048,858.18","81,327,427.83","87,049,064.76","93,027,788.08","82,030,966.46","77,858,949.59","67,739,920"
지나인제약,세전계속사업이익,"717,485","64,875","779,080","4,805,562","1,133,284","-6,153,237.97","2,049,031.83","12,402,930.35","-9,124,271.76","-11,407,434.25","-15,454,808.43","-22,604,557.40","6,304,237.74","-8,546,715.23"
지나인제약,당기순이익,"717,485","64,875","779,080","4,712,160","1,834,943","-5,144,929.21","2,036,175.19","9,251,891.48","-7,293,263.71","-13,333,965.51","-15,579,666.32","-22,658,514.54","6,274,646.29","-8,677,540.31"
지나인제약,당기순이익(지배),"717,485","64,875","779,080","4,712,160","1,834,943","-5,144,929","2,036,175.19","9,251,891.48","-7,293,264","-13,333,966","-15,579,666","-22,658,515","6,274,646.29","-8,677,540.31"
지나인제약,자본총계,"3,582,286","10,374,247","18,058,880","19,091,169","27,786,853","23,280,809.75","27,066,131.42","38,246,413.65","33,237,751.48","25,302,367.10","24,008,670.47","25,755,482.12","32,199,770.89","50,431,789.47"
지나인제약,자본총계(지배),"3,582,286","10,374,247","18,058,880","19,091,169","27,786,853","23,280,809.75","27,066,131.42","38,246,413.65","33,237,751.48","25,302,367.10","24,008,670.47","25,755,482.12","32,199,770.89","50,431,789.47"
지나인제약,EBITDA,"3,033,895","2,620,942","4,580,262","10,037,363","8,511,255","5,243,519.03","17,043,490.83","28,949,514.35","9,039,750.24","7,419,438.75","2,684,328.57","-3,050,069.40","20,375,752.74","6,248,708.77"
지나인제약,EBITDA2,"3,558,343","2,575,891","4,671,286","9,115,963","8,400,242","4,407,590.63","16,097,025.76","28,108,502.83","7,981,783.17","11,923,036.68","5,982,038.42","5,666,429.31","16,240,330.39","16,022,710.43"
인화정공,매출총이익률,20.1,33.34,26.04,28.87,26.5,21.6,16.32,13.74,15.33,14.12,9.02,8.48,7.43,10.29
인화정공,영업이익률,15.75,27.75,22.18,24.92,22.08,17.6,9.7,3.9,7.47,6.41,-0.81,-0.47,-2.03,2.32
인화정공,ROE,44.73,42.28,39.07,18.05,13.48,,6.01,7.68,-1.49,6.05,-0.83,7.31,-1.24,-6.16
인화정공,ROE(지배),44.73,42.28,39.07,18.05,13.48,,6.01,7.68,-1.49,6.05,-0.82,7.31,-1.24,-6.16
인화정공,매출액증가율(YoY),21.69,39.28,43.09,-5.78,19.04,,3.98,-7.96,40.41,8.12,-22.19,8.08,-3.57,29.53
인화정공,영업이익증가율(YoY),17.26,145.35,14.37,5.87,5.5,,-42.69,-63,168.92,-7.13,-109.79,36.56,-313.18,248.05
인화정공,유동비율,74.95,41.45,55.12,112.49,169.54,154.04,146.83,83.46,94.41,125.96,109.76,109.15,70.74,64.37
인화정공,당좌비율,66.6,34.75,39.42,74.87,127.48,113.9,120.56,71.13,61.3,92.46,76.17,83.53,42.38,37.4
인화정공,부채비율,166.2,225.66,155.44,83.55,34.49,44.56,66.15,110.07,115.15,88.1,86.98,91.32,115.47,115.72
인화정공,이자보상배율,9.12,4.03,3.84,5.02,7.86,14.75,5.21,1.23,2.13,2.68,-0.32,-0.2,-0.52,0.73
인화정공,매출채권회전율,8.48544,7.60721,7.08121,4.55028,4.06797,,3.88037,4.06005,4.56234,5.20524,5.59107,5.45812,5.28485,7.06085
인화정공,재고자산회전율,43.31905,21.51298,12.12029,6.88942,5.81007,,6.73593,6.32114,3.91573,3.2534,2.92656,3.05198,2.7897,3.43521
인화정공,매출액,"32,285,928","44,968,724","64,347,448","60,629,072","72,170,004","84,718,516.97","88,090,855.12","81,079,026.39","113,844,612.16","123,092,696.06","95,773,759.78","103,511,364.76","99,817,006.78","129,288,748.07"
인화정공,세전계속사업이익,"4,713,846","10,992,587","19,644,864","12,618,679","15,295,705","14,856,051.64","8,262,943.94","10,252,277.77","-1,696,845.04","6,859,312.20","-1,218,123.92","13,867,654.16","-2,092,967.41","-9,095,351.21"
인화정공,당기순이익,"3,880,704","8,931,795","15,428,800","10,411,596","12,031,180","11,555,233.26","7,123,035.46","9,657,048.08","-1,941,442.08","8,030,852.78","-1,154,753.59","10,423,567.68","-1,770,935.04","-8,467,080.37"
인화정공,당기순이익(지배),"3,880,704","8,931,795","15,428,800","10,411,596","12,031,180","11,555,233","7,123,035","9,657,048","-1,941,442.08","8,031,413","-1,130,710.16","10,423,567.68","-1,770,935","-8,467,080.37"
인화정공,자본총계,"10,617,144","31,636,151","47,341,550","68,056,886","110,450,058","116,518,510.88","120,382,980.95","131,188,632.50","128,967,263.90","136,737,546.63","140,383,645.18","144,699,174.54","142,076,614.28","132,781,551.35"
인화정공,자본총계(지배),"10,617,144","31,636,151","47,341,550","68,056,886","110,450,058","116,518,512","120,382,981","131,188,634","128,967,263.90","136,728,106.86","140,383,645.18","144,699,174.54","142,076,614.28","132,781,551.35"
인화정공,EBITDA,"7,200,906","16,721,257","28,313,684","21,910,493","22,859,333","19,779,924.75","15,263,806.64","18,011,430.27","8,822,587.80","16,472,568.14","8,192,933.73","22,727,866.80","6,128,028.09","1,443,414.57"
인화정공,EBITDA2,"7,093,195","15,385,967","19,735,133","21,504,577","21,885,417","19,219,579.29","14,530,890.15","9,601,197.35","16,359,015.98","15,670,505.18","7,282,727.48","7,494,634.79","5,722,510.77","10,673,095.90"
누리플랜,매출총이익률,23.21,22.01,23.33,22.08,24.46,22.6,18.59,11.63,2.05,21.43,18.49,20.54,17.91,18.11
누리플랜,영업이익률,3.43,3.4,6.13,6.88,6.73,6.29,-3.99,-9.65,-24.29,3.82,2.11,1.35,-4.86,-2.49
누리플랜,ROE,10.71,3.57,19.89,24.97,16.42,,-4.16,-11.96,-45.73,2.85,12.94,,1.71,-13.07
누리플랜,ROE(지배),10.71,3.57,19.89,24.97,16.42,,-4.17,-11.97,-45.73,2.85,12.94,,2.46,-15.42
