Name,Item,2006-12-31,2007-12-31,2008-12-31,2009-12-31,2010-12-31,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31
하림,매출액증가율(YoY),,,,,,,-4.34 ,5.55 ,,5.40 ,3.88 ,5.00 ,-4.47 ,-2.75 
하림,영업이익증가율(YoY),,,,,,,-147.80 ,189.98 ,,516.79 ,308.98 ,-11.49 ,-91.63 ,-2973.96 
하림,유동비율,,,,,,105.69 ,99.78 ,102.13 ,93.47 ,90.38 ,97.86 ,95.84 ,87.37 ,69.24 
하림,당좌비율,,,,,,68.13 ,51.02 ,43.74 ,47.31 ,46.41 ,41.53 ,48.91 ,52.27 ,35.70 
하림,부채비율,,,,,,187.62 ,180.10 ,133.67 ,166.10 ,205.15 ,120.07 ,101.38 ,177.98 ,201.40 
하림,이자보상배율,,,,,,4.15 ,-1.23 ,1.17 ,-0.18 ,0.82 ,4.12 ,4.29 ,0.22 ,-3.19 
하림,매출채권회전율,,,,,,,11.72 ,12.91 ,,16.06 ,19.11 ,17.11 ,15.14 ,15.57 
하림,재고자산회전율,,,,,,,7.92 ,7.51 ,,6.68 ,7.69 ,9.28 ,7.41 ,6.88 
하림,매출액,,,,,,781497297.00 ,747581961.62 ,789049120.45 ,754495292.17 ,795196859.58 ,826023184.68 ,867327537.77 ,828599248.19 ,805855041.44 
하림,세전계속사업이익,,,,,,18179358.00 ,3484670.84 ,12719558.89 ,-5762870.66 ,-2671547.49 ,24149782.14 ,27870036.35 ,-16857064.01 ,-49558364.00 
하림,당기순이익(지배),,,,,,13428599.00 ,4775308.17 ,10024907.91 ,-4959351.20 ,-3220742.11 ,19168719.90 ,22126508.84 ,-12232092.56 ,-39941668.94 
하림,자본총계(지배),,,,,,190027090.00 ,193040395.68 ,204757356.47 ,202469242.22 ,192054659.37 ,209350575.03 ,308732291.94 ,296028560.55 ,254272362.43 
하림,EBITDA2,,,,,,53015768.00 ,2244815.54 ,31189358.00 ,19692385.76 ,26819523.92 ,63728664.80 ,60125422.16 ,42658566.76 ,10344174.57 
하림,순부채,,,,,,170867058.00 ,215297204.69 ,172330162.96 ,185351270.75 ,198181351.78 ,122678246.45 ,143440976.53 ,262668662.40 ,351866470.00 
윈스,매출총이익률,,,,,,49.53 ,51.78 ,41.97 ,38.04 ,42.03 ,38.12 ,41.96 ,49.54 ,48.71 
윈스,영업이익률,,,,,,19.05 ,26.03 ,17.17 ,9.11 ,12.36 ,11.49 ,10.36 ,15.46 ,18.75 
윈스,ROE(지배),,,,,,,27.45 ,21.30 ,9.01 ,13.32 ,10.53 ,,12.04 ,13.62 
윈스,매출액증가율(YoY),,,,,,,48.87 ,16.35 ,-5.00 ,-5.71 ,13.40 ,,-1.85 ,16.20 
윈스,영업이익증가율(YoY),,,,,,,103.47 ,-23.28 ,-49.57 ,27.90 ,5.46 ,,46.40 ,40.94 
윈스,유동비율,,,,,,482.20 ,384.71 ,353.77 ,333.13 ,332.37 ,540.88 ,436.69 ,478.29 ,165.84 
윈스,당좌비율,,,,,,430.92 ,343.66 ,315.55 ,301.53 ,281.66 ,489.56 ,389.56 ,308.95 ,128.31 
윈스,부채비율,,,,,,17.76 ,22.88 ,24.52 ,27.61 ,26.97 ,46.51 ,41.85 ,47.51 ,44.29 
윈스,이자보상배율,,,,,,41.90 ,,,,213.33 ,20.57 ,7.38 ,7.86 ,11.62 
윈스,매출채권회전율,,,,,,,5.62 ,4.45 ,3.13 ,2.93 ,3.38 ,,4.03 ,4.27 
윈스,재고자산회전율,,,,,,,14.61 ,12.84 ,10.83 ,7.48 ,7.25 ,,7.60 ,8.06 
윈스,매출액,,,,,,41809284.38 ,62241477.42 ,72418868.50 ,68801048.97 ,64870377.36 ,73562031.08 ,71987776.22 ,70658808.69 ,82104735.03 
윈스,세전계속사업이익,,,,,,7320839.79 ,14957374.00 ,14989434.40 ,7244106.30 ,12595080.56 ,10102095.77 ,8954804.98 ,12377490.37 ,17635559.35 
윈스,당기순이익(지배),,,,,,6126176.33 ,12610595.00 ,12831124.00 ,6355323.67 ,10239943.14 ,8756868.30 ,8007425.48 ,11575304.77 ,14628221.83 
윈스,자본총계(지배),,,,,,39099792.82 ,52777660.78 ,67713016.55 ,73307076.66 ,80416447.66 ,85952494.85 ,90293840.26 ,102001408.54 ,112883006.95 
윈스,EBITDA2,,,,,,8893413.02 ,17476624.85 ,14260307.32 ,8543362.24 ,10418812.52 ,10881148.73 ,10081447.58 ,14084152.46 ,19301689.46 
윈스,순부채,,,,,,-17473485.65 ,-28961117.69 ,-28937253.19 ,-36768101.80 ,-36531578.65 ,-42283069.02 ,-19762484.48 ,-2619509.28 ,-4997559.43 
골프존뉴딘홀딩스,매출총이익률,,61.83 ,61.19 ,58.65 ,55.60 ,53.49 ,54.55 ,48.79 ,13.44 ,33.70 ,49.47 ,47.15 ,42.07 ,38.58 
골프존뉴딘홀딩스,영업이익률,,40.71 ,45.09 ,39.16 ,33.80 ,24.99 ,23.82 ,22.04 ,-15.56 ,-5.68 ,17.37 ,8.62 ,0.50 ,-1.58 
골프존뉴딘홀딩스,ROE(지배),,,115.48 ,75.00 ,54.86 ,,19.34 ,0.67 ,17.40 ,168.40 ,0.75 ,-4.20 ,-1.45 ,-6.76 
골프존뉴딘홀딩스,매출액증가율(YoY),,,221.04 ,31.84 ,38.48 ,,34.22 ,26.07 ,-66.67 ,35.21 ,31.55 ,-1.24 ,4.34 ,2.65 
골프존뉴딘홀딩스,영업이익증가율(YoY),,,255.51 ,14.52 ,19.51 ,,27.95 ,16.65 ,-123.52 ,50.61 ,502.04 ,-50.99 ,-93.95 ,-425.38 
골프존뉴딘홀딩스,유동비율,,68.91 ,481.60 ,600.18 ,726.78 ,1016.66 ,208.99 ,133.05 ,91.84 ,93.81 ,70.74 ,97.20 ,47.77 ,147.33 
골프존뉴딘홀딩스,당좌비율,,65.40 ,480.04 ,593.61 ,715.30 ,994.82 ,194.96 ,117.72 ,75.96 ,70.63 ,46.08 ,50.92 ,22.74 ,54.96 
골프존뉴딘홀딩스,부채비율,,41.20 ,22.70 ,16.59 ,13.78 ,8.34 ,31.41 ,50.24 ,56.67 ,39.17 ,44.06 ,51.03 ,59.42 ,75.14 
골프존뉴딘홀딩스,이자보상배율,,3200765.00 ,80416.72 ,240203.16 ,,1091.10 ,31.08 ,25.98 ,-4.60 ,-1.54 ,5.52 ,2.81 ,0.15 ,-0.36 
골프존뉴딘홀딩스,매출채권회전율,,,25.27 ,23.11 ,40.42 ,,28.11 ,26.82 ,7.90 ,16.09 ,44.94 ,39.64 ,25.34 ,21.92 
골프존뉴딘홀딩스,재고자산회전율,,,568.10 ,287.97 ,128.07 ,,24.26 ,14.54 ,3.87 ,6.03 ,7.48 ,5.76 ,4.86 ,4.59 
골프존뉴딘홀딩스,매출액,,31446764.00 ,100956054.00 ,133098263.00 ,184308070.00 ,215793737.08 ,289629365.95 ,365126358.00 ,121686358.24 ,164536448.22 ,216450236.23 ,213756901.76 ,223036800.63 ,228935650.95 
골프존뉴딘홀딩스,세전계속사업이익,,13206672.00 ,44298734.00 ,55629486.00 ,70559715.00 ,49962797.41 ,82502933.51 ,58984465.00 ,-11095611.84 ,-20375683.53 ,3689312.50 ,-17845183.16 ,9669089.58 ,-31482439.29 
골프존뉴딘홀딩스,당기순이익(지배),,11410427.00 ,41179551.00 ,53666712.00 ,67107689.00 ,46609732.00 ,73549487.64 ,2803470.00 ,79234485.86 ,871077576.91 ,4025421.57 ,-21585123.46 ,-7123611.00 ,-31399174.26 
골프존뉴딘홀딩스,자본총계(지배),,12629861.00 ,58689155.00 ,84425314.00 ,160205886.00 ,348891644.00 ,411636972.75 ,424543916.00 ,486385956.46 ,548175517.23 ,527370623.14 ,500912642.06 ,484609416.93 ,444796756.41 
골프존뉴딘홀딩스,EBITDA2,,13302686.00 ,46518894.00 ,53312811.00 ,65184017.00 ,57624548.75 ,77104068.94 ,92133867.00 ,-5569438.57 ,2912261.01 ,49283939.63 ,31193628.00 ,13527668.00 ,17073823.44 
골프존뉴딘홀딩스,순부채,,-229320.00 ,-14705638.00 ,-8316409.00 ,-64065301.00 ,-255409385.02 ,-135508404.90 ,-118594905.00 ,76020475.91 ,129250839.77 ,144605897.60 ,158031113.87 ,207436344.98 ,190648896.55 
KMH,매출총이익률,,53.83 ,54.77 ,54.04 ,53.46 ,45.52 ,40.54 ,48.32 ,41.21 ,47.83 ,42.52 ,44.85 ,43.61 ,42.50 
KMH,영업이익률,,10.76 ,34.73 ,35.23 ,33.85 ,30.27 ,19.53 ,13.81 ,15.01 ,18.97 ,17.12 ,20.18 ,17.99 ,17.40 
KMH,ROE(지배),,,34.50 ,43.67 ,39.66 ,,15.85 ,11.19 ,11.63 ,10.13 ,21.83 ,20.60 ,23.70 ,7.13 
KMH,매출액증가율(YoY),,,88.87 ,75.98 ,47.22 ,,42.63 ,44.07 ,28.29 ,-13.76 ,57.18 ,6.27 ,16.62 ,33.97 
KMH,영업이익증가율(YoY),,,509.31 ,78.52 ,41.45 ,,-7.97 ,1.85 ,39.41 ,9.03 ,41.81 ,25.26 ,3.96 ,29.60 
KMH,유동비율,,296.18 ,125.06 ,255.39 ,187.84 ,574.48 ,351.89 ,227.15 ,247.27 ,374.98 ,184.15 ,288.78 ,84.44 ,101.52 
KMH,당좌비율,,295.91 ,125.06 ,255.39 ,185.65 ,566.87 ,347.10 ,224.32 ,241.02 ,361.62 ,177.41 ,277.09 ,80.64 ,92.56 
KMH,부채비율,,16.00 ,33.96 ,29.42 ,26.41 ,14.26 ,54.77 ,43.68 ,35.25 ,21.59 ,42.22 ,36.18 ,54.08 ,51.77 
KMH,이자보상배율,,14.04 ,67.29 ,206.07 ,377.95 ,174.28 ,53.71 ,12.91 ,18.79 ,38.47 ,11.64 ,17.60 ,7.12 ,7.16 
KMH,매출채권회전율,,,7.67 ,8.32 ,8.32 ,,4.97 ,5.65 ,6.94 ,5.95 ,7.29 ,6.03 ,7.22 ,8.41 
KMH,재고자산회전율,,,11295.18 ,,468.14 ,,82.18 ,97.91 ,78.69 ,35.26 ,40.45 ,33.37 ,33.54 ,28.97 
KMH,매출액,,5693426.00 ,10753007.00 ,18923183.00 ,27858092.00 ,43493497.64 ,62034002.25 ,89370237.31 ,114651886.95 ,98877189.80 ,155410083.88 ,165147265.27 ,192602109.85 ,258032976.08 
KMH,세전계속사업이익,,1359002.00 ,3819334.00 ,6770502.00 ,9683392.00 ,13868677.44 ,13051799.06 ,10526655.51 ,13126314.52 ,14667112.14 ,39528206.67 ,44058855.08 ,25923055.21 ,34042186.12 
KMH,당기순이익(지배),,1107469.00 ,2696943.00 ,5230185.00 ,7346079.00 ,10828027.38 ,10654606.63 ,8172073.82 ,9106435.41 ,9234734.16 ,24076339.47 ,27740224.97 ,41822532.03 ,15089797.81 
KMH,자본총계(지배),,6469098.00 ,9166041.00 ,14786175.00 ,22259604.00 ,62247197.00 ,72212914.92 ,73879895.23 ,82684126.00 ,99717400.73 ,120891414.50 ,148488116.49 ,204396447.88 ,218899694.83 
KMH,EBITDA2,,1334129.00 ,4919123.00 ,8876788.00 ,12503601.00 ,16906436.96 ,17137076.20 ,18521935.56 ,23820622.16 ,25455855.73 ,36360490.15 ,44733414.24 ,49114880.78 ,64309280.37 
KMH,순부채,,-127802.00 ,21377.00 ,-3690457.00 ,-5194198.00 ,-1763727.58 ,-33737646.82 ,-35235072.42 ,-36581618.95 ,-63907162.28 ,-8874111.72 ,-35506578.07 ,83386784.34 ,70314288.02 
엘아이에스,매출총이익률,,18.49 ,26.74 ,35.77 ,29.13 ,20.83 ,-27.31 ,15.48 ,12.36 ,49.75 ,61.74 ,22.57 ,20.51 ,23.31 
엘아이에스,영업이익률,,5.63 ,8.95 ,13.39 ,18.85 ,10.40 ,-76.58 ,-7.40 ,-40.86 ,17.46 ,-12.84 ,-6.34 ,6.48 ,5.85 
엘아이에스,ROE(지배),,,4.93 ,5.18 ,85.99 ,22.22 ,,-16.00 ,-151.27 ,77.93 ,-35.28 ,-87.61 ,0.42 ,-5.42 
엘아이에스,매출액증가율(YoY),,,62.67 ,14.16 ,294.25 ,25.71 ,,106.67 ,-12.31 ,230.14 ,-15.52 ,-21.17 ,160.28 ,-31.32 
엘아이에스,영업이익증가율(YoY),,,158.76 ,70.87 ,454.79 ,-30.63 ,,80.03 ,-384.07 ,241.08 ,-162.10 ,61.07 ,365.99 ,-37.94 
엘아이에스,유동비율,,121.56 ,105.42 ,111.97 ,130.68 ,272.39 ,254.31 ,102.38 ,96.44 ,128.15 ,101.34 ,55.41 ,28.64 ,76.30 
엘아이에스,당좌비율,,99.25 ,65.71 ,91.58 ,102.49 ,203.49 ,205.46 ,79.89 ,78.50 ,110.97 ,50.05 ,18.37 ,14.96 ,32.81 
엘아이에스,부채비율,,269.55 ,202.46 ,235.56 ,176.58 ,45.93 ,98.79 ,124.63 ,313.27 ,105.19 ,160.85 ,653.45 ,298.33 ,420.77 
엘아이에스,이자보상배율,,1.28 ,2.43 ,3.85 ,27.44 ,23.37 ,-38.81 ,-4.49 ,-12.24 ,10.85 ,-6.55 ,-2.03 ,5.58 ,2.49 
엘아이에스,매출채권회전율,,,5.47 ,4.18 ,6.18 ,3.90 ,,5.96 ,3.68 ,10.52 ,7.91 ,5.04 ,21.58 ,16.31 
엘아이에스,재고자산회전율,,,7.70 ,6.68 ,13.68 ,8.43 ,,8.70 ,7.08 ,19.43 ,5.18 ,1.95 ,6.60 ,3.81 
엘아이에스,매출액,,6873259.00 ,11180717.00 ,12763400.00 ,50320267.00 ,63258362.96 ,20373934.43 ,42107234.64 ,36925074.65 ,121904067.00 ,102985201.00 ,81181646.01 ,211300552.98 ,145119083.46 
엘아이에스,세전계속사업이익,,64424.00 ,201264.00 ,274631.00 ,9075028.00 ,7508640.56 ,-16819839.00 ,-4333344.00 ,-21907317.00 ,18532130.00 ,-22750268.00 ,-28155407.00 ,9652849.21 ,6206811.41 
엘아이에스,당기순이익(지배),,64424.00 ,201264.00 ,274631.00 ,8153214.00 ,5548007.13 ,-14170372.00 ,-3486195.00 ,-23938803.00 ,24225709.00 ,-17987620.00 ,-31994707.77 ,122017.28 ,-2109105.64 
엘아이에스,자본총계(지배),,3003618.00 ,5160008.00 ,5434638.00 ,13528166.00 ,36416229.94 ,22776527.00 ,20801760.00 ,10848579.00 ,51323891.00 ,50639727.00 ,22400332.90 ,35783583.06 ,42071050.33 
엘아이에스,EBITDA2,,479680.00 ,1474122.00 ,2312741.00 ,10458084.00 ,7825810.85 ,-14043343.26 ,-444308.30 ,-10998701.64 ,24318674.00 ,-9850267.00 ,-2277189.94 ,15492034.14 ,10598836.01 
엘아이에스,순부채,,5385872.00 ,7003068.00 ,5474343.00 ,-2352671.00 ,-776757.00 ,6293805.00 ,10972906.26 ,15856061.94 ,10638221.00 ,28373179.00 ,82337895.03 ,63996472.25 ,56716750.00 
완리,매출총이익률,,,33.38 ,35.36 ,37.82 ,35.06 ,27.57 ,25.69 ,29.39 ,28.53 ,29.10 ,25.75 ,,
완리,영업이익률,,,26.79 ,29.50 ,33.25 ,27.66 ,20.25 ,18.94 ,23.83 ,22.03 ,22.32 ,18.16 ,,
완리,ROE(지배),,,,88.74 ,52.89 ,26.19 ,13.69 ,12.98 ,15.04 ,12.38 ,6.73 ,5.67 ,,
완리,매출액증가율(YoY),,,,28.01 ,33.25 ,26.27 ,19.41 ,4.83 ,6.70 ,13.46 ,-18.74 ,-21.26 ,,
완리,영업이익증가율(YoY),,,,40.97 ,50.22 ,5.03 ,-12.59 ,-1.95 ,34.26 ,4.88 ,-17.66 ,-35.92 ,,
완리,유동비율,,,106.92 ,125.65 ,137.48 ,134.57 ,125.54 ,102.57 ,136.06 ,185.87 ,209.85 ,169.32 ,,
완리,당좌비율,,,68.49 ,106.58 ,115.07 ,120.75 ,106.34 ,84.93 ,105.20 ,153.21 ,174.13 ,139.65 ,,
완리,부채비율,,,111.01 ,62.37 ,27.65 ,43.95 ,42.92 ,57.82 ,54.01 ,60.41 ,41.51 ,46.00 ,,
완리,이자보상배율,,,38.58 ,75.20 ,136.22 ,36.92 ,12.50 ,12.08 ,9.92 ,7.47 ,,,,
완리,매출채권회전율,,,,257.82 ,476.51 ,14.80 ,8.57 ,7.18 ,5.84 ,5.27 ,3.68 ,3.17 ,,
완리,재고자산회전율,,,,20.26 ,31.34 ,25.69 ,19.79 ,14.18 ,10.89 ,9.79 ,7.32 ,5.97 ,,
완리,매출액,,,82665836.00 ,105822399.00 ,141010513.00 ,178051968.00 ,212618713.00 ,222881615.00 ,237822068.00 ,269842389.00 ,219272916.00 ,172646923.00 ,,
완리,세전계속사업이익,,,20384972.00 ,28818682.00 ,43477721.00 ,47667116.00 ,36110853.00 ,38215102.00 ,49757379.00 ,49285910.00 ,31884151.00 ,25630248.00 ,,
완리,당기순이익(지배),,,13403305.00 ,21090995.00 ,30823870.00 ,34791455.00 ,25671005.00 ,27146361.00 ,36808460.00 ,35557306.00 ,21974057.00 ,18959807.00 ,,
완리,자본총계(지배),,,,,,180353108.00 ,194556608.00 ,223593328.00 ,265772668.00 ,308712215.00 ,344047609.00 ,325189353.00 ,,
완리,EBITDA2,,,23670978.00 ,32931953.00 ,48636192.00 ,52586820.00 ,51558909.00 ,55848679.00 ,74682241.00 ,80166998.00 ,70717518.00 ,53338162.00 ,,
완리,순부채,,,3911832.00 ,2848900.00 ,-4041870.00 ,32359288.00 ,26453242.00 ,57433117.00 ,94103868.00 ,88355645.00 ,42655617.00 ,54909348.00 ,,
스카이이앤엠,매출총이익률,,,21.31 ,23.41 ,24.23 ,19.33 ,14.53 ,14.49 ,9.22 ,0.39 ,1.96 ,0.53 ,12.65 ,-1.34 
스카이이앤엠,영업이익률,,,11.65 ,15.85 ,15.30 ,10.85 ,0.58 ,-3.55 ,-9.03 ,-17.65 ,-20.71 ,-18.48 ,1.14 ,-66.98 
스카이이앤엠,ROE(지배),,,,43.42 ,29.44 ,13.63 ,,-4.40 ,-14.06 ,-27.30 ,-154.06 ,-113.22 ,-71.16 ,-102.21 
스카이이앤엠,매출액증가율(YoY),,,,133.47 ,33.85 ,33.49 ,,4.21 ,0.91 ,-6.74 ,-34.65 ,-27.85 ,73.91 ,42.09 
스카이이앤엠,영업이익증가율(YoY),,,,217.50 ,29.25 ,-5.39 ,,-736.66 ,-156.44 ,-82.42 ,23.34 ,35.63 ,110.71 ,-454.12 
스카이이앤엠,유동비율,,,99.07 ,192.67 ,198.95 ,198.33 ,112.11 ,62.26 ,41.38 ,37.63 ,17.35 ,35.23 ,148.62 ,43.28 
스카이이앤엠,당좌비율,,,70.16 ,144.80 ,132.33 ,130.22 ,84.39 ,37.11 ,19.45 ,17.61 ,11.01 ,24.30 ,119.02 ,33.96 
스카이이앤엠,부채비율,,,154.42 ,56.23 ,74.56 ,46.90 ,95.61 ,133.03 ,183.36 ,195.49 ,350.21 ,462.01 ,68.28 ,255.99 
스카이이앤엠,이자보상배율,,,5.53 ,17.12 ,11.05 ,5.89 ,0.33 ,-1.24 ,-2.08 ,-3.19 ,-2.10 ,-2.38 ,0.21 ,-5.94 
스카이이앤엠,매출채권회전율,,,,26.68 ,18.68 ,19.61 ,,10.58 ,10.78 ,9.23 ,7.25 ,8.21 ,6.40 ,3.89 
스카이이앤엠,재고자산회전율,,,,20.79 ,12.02 ,8.52 ,,7.34 ,5.61 ,6.17 ,8.62 ,9.90 ,9.28 ,4.11 
스카이이앤엠,매출액,,,13442429.00 ,31383864.00 ,42007528.00 ,56077406.86 ,51903768.45 ,54087343.30 ,54579308.90 ,50898717.00 ,33262794.83 ,24000916.43 ,41740437.11 ,22290570.65 
스카이이앤엠,세전계속사업이익,,,1278490.00 ,3934066.00 ,5956421.00 ,5132464.09 ,-631751.36 ,-2130450.98 ,-6994211.01 ,-10772153.00 ,-32543154.51 ,-8542657.28 ,-13055479.00 ,-25171678.35 
스카이이앤엠,당기순이익(지배),,,1128686.00 ,3368083.00 ,5142012.00 ,4481073.42 ,-599695.55 ,-1928673.59 ,-6105885.25 ,-10654188.00 ,-35550736.48 ,-9567127.06 ,-13043752.95 ,-24836472.79 
스카이이앤엠,자본총계(지배),,,2715598.00 ,12799462.00 ,22133466.00 ,43643821.71 ,44301624.29 ,43451548.37 ,43401035.15 ,34649978.00 ,11500607.36 ,5399627.73 ,31261608.55 ,15092607.15 
스카이이앤엠,EBITDA2,,,2172813.00 ,5770179.00 ,8840884.00 ,8842760.25 ,4559828.71 ,2914016.18 ,811899.01 ,-2210590.00 ,-590449.32 ,-1289861.39 ,2926515.53 ,-13416929.06 
스카이이앤엠,순부채,,,2405337.00 ,1249160.00 ,7592317.00 ,5280408.90 ,24748687.00 ,47484174.03 ,66575503.48 ,57929260.00 ,35396778.08 ,16097837.66 ,3486218.72 ,23909167.70 
넥스트아이,매출총이익률,,34.55 ,22.23 ,37.75 ,47.50 ,42.32 ,42.32 ,36.82 ,32.26 ,32.71 ,27.61 ,31.95 ,35.65 ,24.62 
넥스트아이,영업이익률,,-19.99 ,-21.35 ,26.25 ,38.08 ,28.19 ,26.78 ,19.03 ,12.94 ,10.32 ,10.13 ,2.17 ,9.61 ,-2.92 
넥스트아이,ROE(지배),,,-28.54 ,62.82 ,81.61 ,24.60 ,,13.92 ,10.60 ,7.26 ,4.95 ,-2.85 ,-10.14 ,-7.29 
넥스트아이,매출액증가율(YoY),,,5.40 ,160.80 ,24.83 ,2.28 ,,8.58 ,4.50 ,-8.90 ,48.09 ,51.19 ,46.63 ,-35.68 
넥스트아이,영업이익증가율(YoY),,,-12.57 ,420.69 ,81.07 ,-24.30 ,,-22.83 ,-28.93 ,-27.37 ,45.44 ,-67.63 ,549.52 ,-119.52 
넥스트아이,유동비율,,103.29 ,103.03 ,167.00 ,337.13 ,830.66 ,511.42 ,646.31 ,417.82 ,361.44 ,524.76 ,303.29 ,359.94 ,200.40 
넥스트아이,당좌비율,,71.29 ,52.68 ,119.91 ,262.56 ,746.86 ,473.51 ,633.46 ,407.23 ,346.12 ,509.08 ,166.27 ,303.83 ,166.42 
넥스트아이,부채비율,,79.34 ,201.44 ,99.58 ,36.53 ,9.96 ,16.03 ,20.59 ,20.99 ,19.55 ,51.13 ,84.57 ,49.51 ,56.05 
넥스트아이,이자보상배율,,-18.75 ,-11.15 ,55.30 ,,17509.65 ,4655.90 ,,102.65 ,100.62 ,6.88 ,0.84 ,5.06 ,-1.81 
넥스트아이,매출채권회전율,,,3.48 ,4.56 ,5.67 ,11.79 ,,8.20 ,6.75 ,4.04 ,4.52 ,6.23 ,7.86 ,3.47 
넥스트아이,재고자산회전율,,,3.28 ,5.82 ,6.34 ,7.06 ,,25.23 ,64.08 ,37.95 ,26.79 ,15.83 ,13.28 ,10.01 
넥스트아이,매출액,,5062445.00 ,5335909.00 ,13915885.00 ,17370770.00 ,17766392.69 ,25700824.94 ,27906402.00 ,29162012.40 ,26565766.45 ,39342176.00 ,59482936.99 ,87218818.00 ,56098032.28 
넥스트아이,세전계속사업이익,,-948682.00 ,-1115972.00 ,2667806.00 ,6905982.00 ,5493076.90 ,5834148.68 ,5148775.00 ,4086478.73 ,3384334.89 ,4819664.00 ,-1823362.68 ,-5028145.37 ,-7770672.75 
넥스트아이,당기순이익(지배),,-948111.00 ,-948869.00 ,2534097.00 ,7027027.00 ,4436962.17 ,4871208.52 ,4301551.00 ,3673654.00 ,2693540.00 ,2433518.00 ,-1823500.56 ,-7617063.94 ,-5907558.50 
넥스트아이,자본총계(지배),,3800639.00 ,2847907.00 ,5220401.00 ,12001356.00 ,24068706.94 ,28736943.17 ,33054913.00 ,36235922.88 ,37926702.88 ,60501319.00 ,67346097.54 ,82829477.15 ,79257064.61 
넥스트아이,EBITDA2,,-566382.00 ,-440545.00 ,3800197.00 ,6771419.00 ,5168757.86 ,7215994.71 ,5705815.00 ,4514474.44 ,3489068.45 ,4730753.00 ,2561967.89 ,9699554.54 ,-217790.80 
넥스트아이,순부채,,868336.00 ,1154405.00 ,-1342039.00 ,-8815557.00 ,-12943180.25 ,-12815079.95 ,-13543020.00 ,-11449771.41 ,-8967949.03 ,-24607498.00 ,-6098072.72 ,-41301800.54 ,-33004353.42 
유니드코리아,매출총이익률,,14.81 ,25.96 ,24.60 ,23.32 ,19.27 ,0.29 ,-3.00 ,,,,,,
유니드코리아,영업이익률,,6.64 ,17.18 ,16.61 ,16.16 ,6.15 ,-26.72 ,-45.43 ,,,,,,
유니드코리아,ROE(지배),,,11.86 ,47.86 ,32.92 ,,-33.01 ,-223.54 ,,,,,,
유니드코리아,매출액증가율(YoY),,,30.27 ,81.26 ,12.58 ,,21.03 ,2.45 ,,,,,,
유니드코리아,영업이익증가율(YoY),,,236.96 ,75.22 ,9.50 ,,-626.33 ,-74.18 ,,,,,,
유니드코리아,유동비율,,54.87 ,74.06 ,121.63 ,137.54 ,168.85 ,77.36 ,56.78 ,,,,,,
유니드코리아,당좌비율,,29.28 ,59.37 ,120.53 ,133.95 ,162.74 ,64.76 ,55.86 ,,,,,,
유니드코리아,부채비율,,233.43 ,284.07 ,161.42 ,156.44 ,57.97 ,241.30 ,966.82 ,,,,,,
유니드코리아,이자보상배율,,4.42 ,5.01 ,9.26 ,9.52 ,2.22 ,-9.89 ,-9.93 ,,,,,,
유니드코리아,매출채권회전율,,,4.04 ,3.84 ,2.45 ,,1.79 ,2.35 ,,,,,,
유니드코리아,재고자산회전율,,,9.06 ,32.87 ,100.65 ,,9.28 ,10.71 ,,,,,,
유니드코리아,매출액,,8686099.00 ,11315416.00 ,20509798.00 ,23089922.00 ,17011290.45 ,20589041.93 ,21092413.69 ,,,,,,
유니드코리아,세전계속사업이익,,239540.00 ,523664.00 ,2798271.00 ,3133306.00 ,967410.38 ,-5928648.52 ,-17448227.72 ,,,,,,
유니드코리아,당기순이익(지배),,186867.00 ,354973.00 ,2277584.00 ,2502530.00 ,917484.83 ,-5467194.68 ,-17499403.94 ,,,,,,
유니드코리아,자본총계(지배),,2815977.00 ,3170950.00 ,6347656.00 ,8858051.00 ,19822422.00 ,13305247.00 ,2351163.00 ,,,,,,
유니드코리아,EBITDA2,,725216.00 ,2152713.00 ,3645891.00 ,4032352.00 ,1340137.84 ,-5193438.40 ,-9270524.46 ,,,,,,
유니드코리아,순부채,,5140108.00 ,5346365.00 ,4537383.00 ,7102257.00 ,5145760.53 ,22593223.56 ,15978971.31 ,,,,,,
서연탑메탈,매출총이익률,12.73 ,13.20 ,11.08 ,11.31 ,13.03 ,12.99 ,11.08 ,7.53 ,9.83 ,6.74 ,6.78 ,6.71 ,2.71 ,4.63 
서연탑메탈,영업이익률,10.68 ,11.08 ,8.34 ,8.14 ,10.35 ,10.72 ,8.84 ,5.42 ,7.62 ,2.25 ,2.82 ,4.73 ,-0.82 ,2.31 
서연탑메탈,ROE(지배),25.03 ,24.07 ,16.12 ,16.72 ,23.85 ,,13.47 ,11.28 ,13.66 ,0.83 ,-0.99 ,6.04 ,-13.93 ,-4.46 
서연탑메탈,매출액증가율(YoY),-23.17 ,1.82 ,-2.13 ,1.25 ,54.92 ,,12.91 ,27.25 ,6.50 ,-8.37 ,26.04 ,-22.74 ,-7.59 ,-7.51 
서연탑메탈,영업이익증가율(YoY),-23.35 ,5.66 ,-26.29 ,-1.23 ,96.96 ,,-6.86 ,-22.04 ,49.86 ,-73.01 ,58.59 ,29.31 ,-116.00 ,361.36 
서연탑메탈,유동비율,268.11 ,187.77 ,201.95 ,250.08 ,245.38 ,252.00 ,251.79 ,197.70 ,167.44 ,160.47 ,137.13 ,102.61 ,94.96 ,92.49 
