Name,Item,2007-12-31,2008-12-31,2009-12-31,2010-12-31,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-12-31
자안바이오,재고자산,1054178.0,965739.0,1088656.0,1079011.0,1460308.0,2392890.0,5732842.0,9001332.0,6803940.67,8447127.44,7470592.14,5742181.73,4961190.52,5504449.28
자안바이오,매출채권및기타채권,3356305.0,5071269.0,5515950.0,4785443.0,5427073.0,11088562.0,12085210.0,20279141.0,16069839.0,13083750.87,11627663.04,10812825.73,7942240.53,7281066.26
자안바이오,당좌자산,5398361.0,5451309.0,6154787.0,5309660.0,5877552.0,12096078.0,14508619.0,24043580.0,23690377.53,32776010.88,27926662.24,19671544.33,19733309.83,37467497.96
자안바이오,부채총계,5046090.0,6087128.0,7126338.0,6374711.0,8237679.0,11932334.0,21776806.0,32616523.0,27284255.69,18414760.12,14837321.71,12081628.58,9250310.22,55023990.43
자안바이오,유동부채,3325693.0,4818436.0,6496854.0,5401533.0,7764345.0,7624428.0,12528317.0,22989094.0,22441585.76,17375966.95,14361244.97,11813314.41,8644404.67,38296503.31
자안바이오,순부채,2320756.0,4664112.0,4064438.0,2951426.0,4432523.0,3782282.0,10097718.0,12614154.0,6940393.59,-13755844.19,-11505339.31,-5719760.74,-8187404.87,914051.89
자안바이오,자본총계,6637078.0,6154524.0,6617012.0,6923940.0,7169281.0,11256795.0,8046344.0,11775117.0,19087253.07,38918560.51,35753975.63,24783633.96,25435947.08,63769744.57
자안바이오,매출액,8033502.0,7806961.0,10718180.0,11605494.0,14567675.0,20513351.0,39062663.0,50872884.0,58378242.99,55380057.04,45797045.8,35169316.13,43888122.68,16309613.27
자안바이오,매출총이익,1491459.0,1112404.0,1223447.0,1532385.0,2561884.0,2894933.0,8578622.0,13128938.0,13909523.34,17252070.49,14467521.49,5430991.95,11781037.7,2007551.57
자안바이오,영업이익,93643.0,-331755.0,31964.0,228049.0,408237.0,512031.0,2371476.0,4399015.0,4063644.85,6174556.34,807299.99,-8026556.7,422865.68,-8850764.29
자안바이오,당기순이익,-51684.0,-705113.0,467506.0,358453.0,44920.0,173987.0,591943.0,3745192.0,2993306.6,5385996.28,-349994.33,-10974763.18,670931.81,-13322829.85
자안바이오,이자비용,134632.0,217632.0,282074.0,194028.0,261478.0,277417.0,653453.0,738567.0,613918.0,656169.0,216594.0,222660.0,240801.0,3114256.0
자안바이오,EBITDA2,285964.0,-202171.0,199987.0,444274.0,696566.0,1008441.0,3103526.0,5315814.0,5531984.85,7905154.34,2486093.99,-6665339.7,1790625.68,-6970407.29
크리스탈신소재,유동자산,,,,,,,69935223.0,118763629.0,113512391.0,158914119.0,167788670.0,183149135.0,145201005.0,139933238.0
크리스탈신소재,재고자산,,,,,,,1591234.0,1945237.0,1923205.0,1813415.0,4141209.0,5606717.0,6170557.0,5273191.0
크리스탈신소재,매출채권및기타채권,,,,,,,14956789.0,17035578.0,19885929.0,23150435.0,22283155.0,18636084.0,29279386.0,32178968.0
크리스탈신소재,당좌자산,,,,,,,68343990.0,116818392.0,111589186.0,157100704.0,163647461.0,177542419.0,139030448.0,134660047.0
크리스탈신소재,부채총계,,,,,,,17149607.0,13760767.0,20353140.0,21472579.0,24151231.0,41024906.0,33741366.0,34276074.0
크리스탈신소재,유동부채,,,,,,,17149607.0,13760767.0,18115530.0,17797743.0,20792325.0,37776944.0,29632174.0,30613682.0
크리스탈신소재,순부채,,,,,,,-43802920.0,-91738778.0,-82822447.0,-126494840.0,-136064469.0,-121176044.0,-104144608.0,-53192299.0
크리스탈신소재,자본총계,,,,,,,79534311.0,130878188.0,159756340.0,202397934.0,215697424.0,238150139.0,264772809.0,288580152.0
크리스탈신소재,매출액,,,,,,,44212357.0,56045768.0,64435515.0,65044270.0,71468293.0,76036380.0,84592473.0,90838702.0
크리스탈신소재,매출총이익,,,,,,,27722488.0,31159766.0,36063118.0,38849832.0,41460650.0,37701742.0,38813356.0,40808990.0
크리스탈신소재,영업이익,,,,,,,23447396.0,24261948.0,30650706.0,32249837.0,34257020.0,31510042.0,28534409.0,31095539.0
크리스탈신소재,당기순이익,,,,,,,19336157.0,20416262.0,26354728.0,26255368.0,28378856.0,25152543.0,22643811.0,22371575.0
크리스탈신소재,이자비용,,,,,,,469769.0,437659.0,366026.0,449084.0,373075.0,275311.0,300546.0,298129.0
크리스탈신소재,EBITDA2,,,,,,,24210739.0,25886847.0,32424416.0,34113460.0,37060800.0,35554257.0,35084595.0,38498864.0
유니트론텍,유동자산,,,,8854683.0,11517029.0,14124689.0,19989084.0,28611376.0,31587275.9,64512545.12,60699178.73,84972554.4,94781857.97,119528440.3
유니트론텍,재고자산,,,,1473527.0,5205452.0,5246741.0,7737445.0,13083361.0,14739450.8,19453054.8,24282238.09,31286316.4,26771119.66,39448946.29
유니트론텍,매출채권및기타채권,,,,5696845.0,2345168.0,5624225.0,8567419.0,10022183.0,11435004.0,17764830.0,16346689.0,35533747.0,48026991.0,62663531.0
유니트론텍,당좌자산,,,,7381157.0,6311577.0,8877948.0,12251639.0,15528016.0,16847824.95,45059490.01,36416941.11,53686237.85,68010737.82,80079494.31
유니트론텍,부채총계,,,,7369168.0,10661926.0,11828196.0,13310200.0,18069914.0,16918680.44,37374423.12,34588927.96,63537683.14,68854617.95,106918681.3
유니트론텍,유동부채,,,,7292847.0,5454897.0,6596167.0,12908093.0,13826121.0,16654217.98,23930022.72,34279823.4,53520945.04,66929114.54,85554603.89
유니트론텍,순부채,,,,-839235.0,5227947.0,8766400.0,7634891.0,5560177.0,9717772.44,-4078384.37,12223900.62,31057636.11,26817407.62,58467560.17
유니트론텍,자본총계,,,,1862298.0,1655097.0,3871209.0,8627367.0,14506702.0,19372419.8,32070950.82,32177259.8,37090906.56,42850181.45,50153611.45
유니트론텍,매출액,,,,38725540.0,45701623.0,42894802.0,74960951.0,86379378.0,92711040.28,148416764.9,177323688.1,234610659.4,283584884.4,291356357.1
유니트론텍,매출총이익,,,,3550540.0,4173113.0,6268708.0,11905338.0,12929790.0,13884897.52,16382599.9,13909961.9,18915217.75,24978818.19,22542353.04
유니트론텍,영업이익,,,,1341284.0,1748621.0,3247444.0,7489786.0,7792615.0,8007034.74,8510873.28,5346483.18,6253143.96,10209218.58,6249229.69
유니트론텍,당기순이익,,,,879000.0,1157939.0,1823803.0,4939038.0,5657009.0,6139010.01,7257878.02,3097176.86,6142459.4,2902111.32,1487289.08
유니트론텍,이자비용,,,,27462.0,494861.0,654508.0,646838.0,608287.0,527890.0,463356.0,1226536.0,2197123.0,2523293.0,2267659.0
유니트론텍,EBITDA2,,,,1348787.0,1779781.0,3293179.0,7550915.0,7866055.0,8092216.74,8599447.28,5424280.18,6471696.96,10573025.58,7705339.69
아이엠텍,유동자산,,,3209682.0,6308244.0,5569948.0,6931465.0,14428957.0,14023747.0,31383607.79,26568312.85,24688554.64,17559763.72,17252769.0,17524864.75
아이엠텍,재고자산,,,875089.0,1074863.0,2266532.0,3191494.0,1982013.0,2583961.0,6805874.06,5585920.75,7505078.06,767019.92,1438190.0,1127844.33
아이엠텍,매출채권및기타채권,,,1107918.0,2101993.0,1319254.0,1835984.0,3069598.0,6624209.0,13716399.84,3540552.2,8139976.58,420386.83,6697107.0,1014170.64
아이엠텍,당좌자산,,,2334592.0,5233381.0,3303416.0,3739970.0,12446944.0,11439786.0,24577733.73,20982392.58,14693476.6,8805933.24,14921778.0,2910707.04
아이엠텍,부채총계,,,7810571.0,4532091.0,4029500.0,4761388.0,9082909.0,9313736.0,16749742.38,22205839.02,24997808.92,32336259.27,36964987.0,38647598.4
아이엠텍,유동부채,,,6977820.0,3940812.0,3533716.0,4191142.0,7122174.0,8280953.0,15701528.66,13849186.65,18144188.06,20853891.5,31581493.0,36993127.19
아이엠텍,순부채,,,4778985.0,542626.0,1098688.0,1211897.0,369316.0,-2483378.0,-9049055.11,-2834939.29,2425771.98,3985396.98,25649561.0,23274448.43
아이엠텍,자본총계,,,5689014.0,11241960.0,10857911.0,10891255.0,13228672.0,18626699.0,35055722.67,39200891.94,22609310.68,2205123.75,17312450.0,-10573773.76
아이엠텍,매출액,,,7281107.0,14306177.0,5507584.0,6597760.0,27867955.0,46553304.0,104818767.3,81087813.21,10529000.71,11758180.98,13844952.0,15460215.0
아이엠텍,매출총이익,,,2344816.0,5049448.0,1313082.0,1578230.0,4574315.0,11354634.0,25262640.33,10042707.93,3784363.19,3518874.58,6180892.0,5843214.84
아이엠텍,영업이익,,,146987.0,2035976.0,-283107.0,119920.0,1339650.0,5868367.0,17744246.89,275339.36,-1202042.5,-4787030.08,-2908095.0,-3085875.94
아이엠텍,당기순이익,,,99079.0,1954372.0,-384050.0,42066.0,1347631.0,5380856.0,14503922.03,-16934680.57,-20964653.98,-25429058.77,-2764106.0,-33212940.41
아이엠텍,이자비용,,,177876.0,234207.0,153015.0,118019.0,111878.0,72308.0,62063.51,97045.49,234261.41,753578.36,3479914.0,2138412.38
아이엠텍,EBITDA2,,,1261222.0,3584607.0,1356012.0,1882242.0,3140223.0,7845717.0,20518323.05,3963865.41,3497904.47,-1571178.78,-232323.0,-139528.27
안트로젠,유동자산,2195962.0,2388724.0,,,,5161728.0,11070013.0,10206368.0,13941281.17,25355436.49,37722708.24,59505339.24,54118132.53,54910595.81
안트로젠,재고자산,85142.0,52865.0,,,,351988.0,342075.0,507488.0,320528.97,420886.12,553905.07,830720.86,1367724.88,2209179.45
안트로젠,매출채권및기타채권,19818.0,56302.0,,,,519682.0,662576.0,1035593.0,1164203.67,1469388.85,2306378.73,2162277.0,2099965.03,1834079.0
안트로젠,당좌자산,2110820.0,2335859.0,,,,4809740.0,10727938.0,9698881.0,13620752.2,24934550.37,37168803.17,53611050.7,44795490.97,44895362.55
안트로젠,부채총계,267864.0,166619.0,,,,557416.0,691096.0,1505242.0,1848346.41,1404084.63,11529912.5,45368412.16,16200115.82,13137042.91
안트로젠,유동부채,195951.0,78467.0,,,,407497.0,355832.0,1053843.0,1332318.03,618698.82,6475935.3,33421999.06,14978250.06,11689788.54
안트로젠,순부채,-1905288.0,-2027918.0,,,,-4122708.0,-9985393.0,-8564526.0,-12293333.34,-23111039.84,-25055143.13,-16083209.42,-36760461.75,-38668387.41
안트로젠,자본총계,7095604.0,7028778.0,,,,8118818.0,14118140.0,12960834.0,16639306.73,34023830.57,46606325.74,56072728.5,68393648.7,81067066.52
안트로젠,매출액,1460778.0,1649442.0,,,,2220433.0,915770.0,1834280.0,3532247.77,4896068.26,5357319.24,3607167.17,4147568.02,4151233.47
안트로젠,매출총이익,936254.0,436151.0,,,,1173428.0,340714.0,1037805.0,2351986.95,3502416.39,3251225.04,1686986.25,1660727.13,1742145.15
안트로젠,영업이익,495965.0,-165834.0,,,,564009.0,-1906337.0,-1585661.0,-120728.17,120714.95,-96069.22,-2443211.83,-2907881.39,-3713709.23
안트로젠,당기순이익,329639.0,-66826.0,,,,700854.0,-1809790.0,-1415653.0,-58309.09,371659.59,446737.57,-961759.73,-4049844.88,-4375063.26
안트로젠,이자비용,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,61047.46,1599364.98,1092986.18,315429.33
안트로젠,EBITDA2,768591.0,264114.0,,,,903022.0,-1652711.0,-1322079.0,171222.51,431563.86,294790.39,-1853720.28,-2310454.09,-3097947.68
큐리언트,유동자산,,,,,,,2281593.0,10895567.0,3345735.79,25778524.38,15187091.22,42368976.4,18909326.64,58751811.85
큐리언트,재고자산,,,,,,,,,,,,,,
큐리언트,매출채권및기타채권,,,,,,,,,,28537.0,120151.0,29688.0,,268.0
큐리언트,당좌자산,,,,,,,2281593.0,10895567.0,3345735.79,25778524.47,15187090.89,42368975.86,18909326.46,58751811.02
큐리언트,부채총계,,,,,,,13403455.0,33114041.0,963755.49,1890590.28,1145658.81,3790821.55,3135071.01,3852109.74
큐리언트,유동부채,,,,,,,773746.0,750901.0,928091.23,1791523.67,1132507.54,3726548.31,2494501.18,2696125.11
큐리언트,순부채,,,,,,,10159767.0,14438323.0,-3304833.74,-25660539.96,-14936659.3,-42251772.19,-18004232.61,-57575905.15
큐리언트,자본총계,,,,,,,-10958272.0,-21683177.0,2893970.77,24348403.94,14532435.61,39405220.83,17378465.89,56567194.77
큐리언트,매출액,,,,,,,,215280.0,,,,,,
큐리언트,매출총이익,,,,,,,,215280.0,,,,,,
큐리언트,영업이익,,,,,,,-4336611.0,-6645826.0,-8230446.66,-11076581.03,-12723839.45,-16687561.3,-23169936.08,-21024930.15
큐리언트,당기순이익,,,,,,,-4820301.0,-10706197.0,-9301977.67,-10535977.47,-12196200.13,-16415136.84,-22697843.92,-20497909.57
큐리언트,이자비용,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10489.0,29913.0
큐리언트,EBITDA2,,,,,,,-4304086.0,-6560672.0,-8091425.66,-10962205.03,-12638299.45,-16593383.3,-22725290.08,-20484368.15
케이비제9호스팩,유동자산,,,,,,,,,2979278.03,29770800.2,30062042.66,,,
케이비제9호스팩,재고자산,,,,,,,,,,,,,,
케이비제9호스팩,매출채권및기타채권,,,,,,,,,,,,,,
케이비제9호스팩,당좌자산,,,,,,,,,,,,,,
케이비제9호스팩,부채총계,,,,,,,,,2455300.83,2538932.93,2601935.32,,,
케이비제9호스팩,유동부채,,,,,,,,,5183.27,5088.37,5083.87,,,
케이비제9호스팩,순부채,,,,,,,,,1850018.14,2409471.78,2452976.4,,,
케이비제9호스팩,자본총계,,,,,,,,,535950.75,27243428.42,27471256.08,,,
케이비제9호스팩,매출액,,,,,,,,,,,,,,
케이비제9호스팩,매출총이익,,,,,,,,,0.0,0.0,0.0,,,
케이비제9호스팩,영업이익,,,,,,,,,-18200.56,-117350.19,-102701.67,,,
케이비제9호스팩,당기순이익,,,,,,,,,-18237.85,204968.67,227827.67,,,
케이비제9호스팩,이자비용,,,,,,,,,8946.12,52022.77,53139.84,,,
케이비제9호스팩,EBITDA2,,,,,,,,,-18112.11,-116937.79,-102289.27,,,
에이트원,유동자산,,,,,,,2544370.0,2535178.0,4456660.03,7620345.88,24037172.82,33042614.43,16743418.63,17224659.73
에이트원,재고자산,,,,,,,,,,,11738380.64,15000500.31,4238117.67,3563387.43
에이트원,매출채권및기타채권,,,,,,,1000578.0,1409186.0,3916106.34,4394325.0,7873973.0,2835096.0,1582966.74,2372673.65
에이트원,당좌자산,,,,,,,2544371.0,2535178.0,4456660.02,7620344.66,12298792.03,9777865.93,12499293.32,13587559.75
에이트원,부채총계,,,,,,,1231683.0,1252119.0,1754547.43,1107028.36,37727521.11,36255256.79,22597753.18,21392271.3
에이트원,유동부채,,,,,,,1174033.0,1145476.0,1561883.22,1102028.36,32459485.64,31875508.69,22203451.06,19391428.19
에이트원,순부채,,,,,,,-699047.0,104132.0,161669.84,-2779787.19,18976025.49,3592995.97,-4069705.5,-574020.24
에이트원,자본총계,,,,,,,2569894.0,2633366.0,4280612.92,8493920.85,8454405.84,20865162.14,10847630.92,22607553.07
에이트원,매출액,,,,,,,4535944.0,6787705.0,9696343.77,8281760.12,11061734.8,7672941.06,13058814.78,10559369.09
에이트원,매출총이익,,,,,,,806557.0,1038191.0,2844178.3,1724712.4,2505148.32,745936.46,1924758.33,2689050.38
에이트원,영업이익,,,,,,,23139.0,279106.0,1588651.35,557831.17,1392773.0,-1583878.0,-1307802.47,564643.08
에이트원,당기순이익,,,,,,,13401.0,63472.0,1482271.53,-2161601.37,871976.25,-810983.71,-11401559.29,-677989.25
에이트원,이자비용,,,,,,,27242.0,21292.0,11942.0,14012.0,694809.0,3916217.0,948103.0,1401967.0
에이트원,EBITDA2,,,,,,,137902.0,438586.0,1733951.35,704220.17,1566220.0,-731093.0,-348393.47,983337.08
AP위성,유동자산,,,,,10495789.0,10684768.0,23227809.0,27854544.0,33710743.98,65862604.35,83805747.49,82489530.74,86937090.9,101359775.1
AP위성,재고자산,,,,,4306944.0,3427867.0,8535317.0,3212277.0,2653766.47,5979697.94,10495425.81,10490785.7,8461502.36,10535658.98
AP위성,매출채권및기타채권,,,,,1179648.0,3083895.0,5295302.0,4740410.0,6529969.45,6877926.73,8993167.95,8426854.0,8591000.15,6405909.37
AP위성,당좌자산,,,,,6188846.0,7256901.0,14692492.0,24642267.0,31056977.51,59882906.41,73310321.67,68997233.33,73467425.44,87200485.91
AP위성,부채총계,,,,,5727443.0,7659432.0,9581644.0,7581250.0,4529392.47,5308034.68,21663952.48,18203168.07,20383419.07,32846512.78
AP위성,유동부채,,,,,5607443.0,7459432.0,9306662.0,7237363.0,4165453.52,5112017.95,21208347.58,17916585.43,19525560.6,31643569.7
AP위성,순부채,,,,,-4511968.0,-3995916.0,-9128291.0,-19440407.0,-24178130.92,-48342802.44,-53480157.44,-52336486.14,-54313862.66,-67117079.18
AP위성,자본총계,,,,,11316460.0,9571074.0,22287692.0,28867174.0,37577700.48,80681587.62,82051818.86,81500562.83,82259393.93,79900904.86
AP위성,매출액,,,,,2019862.0,13075388.0,39258703.0,34570999.0,36467603.33,24891104.31,30047518.28,42843708.32,45653106.27,45379281.62
AP위성,매출총이익,,,,,-2031338.0,4312434.0,17296790.0,14825993.0,17643915.84,8699358.88,7834974.04,5855708.85,13444656.51,10932754.03
AP위성,영업이익,,,,,-6463918.0,-2793260.0,12399661.0,8576332.0,8997514.83,1621484.7,2721418.04,881104.55,7123981.45,4376442.74
AP위성,당기순이익,,,,,-7899207.0,-3067114.0,10471795.0,7042065.0,8807917.14,5955122.85,65521.28,-664742.25,713709.31,-1361421.64
AP위성,이자비용,,,,,17155.0,16570.0,3332.0,1003.0,935.0,13719.0,1100.0,1033.0,6388.0,9046.0
AP위성,EBITDA2,,,,,-3837848.0,33345.0,12848906.0,9166037.0,9703468.81,2357281.31,3531416.49,1708597.94,7996411.38,5170470.6
하이에이아이1호스팩,유동자산,,,,,,,,,1796165.13,10881597.02,10970991.11,,,
하이에이아이1호스팩,재고자산,,,,,,,,,,,,,,
하이에이아이1호스팩,매출채권및기타채권,,,,,,,,,,,,,,
하이에이아이1호스팩,당좌자산,,,,,,,,,,,,,,
하이에이아이1호스팩,부채총계,,,,,,,,,1308775.13,1344349.32,1374875.27,,,
하이에이아이1호스팩,유동부채,,,,,,,,,6720.0,9880.0,11511.45,,,
하이에이아이1호스팩,순부채,,,,,,,,,-533313.4,-283225.03,-228492.85,,,
하이에이아이1호스팩,자본총계,,,,,,,,,487390.0,9537247.7,9596115.84,,,
하이에이아이1호스팩,매출액,,,,,,,,,,,,,,
하이에이아이1호스팩,매출총이익,,,,,,,,,0.0,0.0,0.0,,,
하이에이아이1호스팩,영업이익,,,,,,,,,-8973.14,-33062.93,-34079.35,,,
하이에이아이1호스팩,당기순이익,,,,,,,,,-8618.19,38237.2,58868.15,,,
하이에이아이1호스팩,이자비용,,,,,,,,,2126.0,35888.0,36806.0,,,
하이에이아이1호스팩,EBITDA2,,,,,,,,,-8973.14,-33062.93,-34079.35,,,
팬젠,유동자산,,,,,,3088272.0,891418.0,4029136.0,1768147.23,18702189.1,17907488.61,30870784.52,25607392.59,24091720.5
팬젠,재고자산,,,,,,,,,,688.85,25355.71,482746.84,799780.62,3763886.64
팬젠,매출채권및기타채권,,,,,,1035188.0,344833.0,428812.0,825997.0,101395.0,53374.0,1301496.0,199183.0,712205.0
팬젠,당좌자산,,,,,,3088272.0,891418.0,4029135.0,1768147.28,18701500.43,17882133.09,30341993.93,24728879.5,20278099.97
팬젠,부채총계,,,,,,9784340.0,7916779.0,8661283.0,9338537.04,2091910.18,4283429.43,18668913.51,20656552.74,22097718.97
팬젠,유동부채,,,,,,4594976.0,3257981.0,5553904.0,5958768.16,1188341.35,3294498.64,17431298.04,18907482.59,20090911.86
팬젠,순부채,,,,,,7313069.0,6439280.0,3886154.0,6723445.06,-18568791.01,-17782377.08,-12755768.74,-6977409.24,-240433.43
팬젠,자본총계,,,,,,406001.0,1505172.0,8212161.0,6560872.67,35306529.9,31309252.55,26940798.17,18426386.4,14211163.21
팬젠,매출액,,,,,,2725229.0,3212136.0,3400468.0,3730979.75,1461474.78,2372815.92,5679471.34,2881328.52,6191154.71
팬젠,매출총이익,,,,,,-73403.0,472605.0,-419.0,581166.65,-2237240.76,-1474222.7,517574.88,-2097360.67,1373105.3
팬젠,영업이익,,,,,,-1112742.0,-517642.0,-2020709.0,-2022604.91,-7270664.21,-3891370.1,-3043553.34,-7978022.91,-3700350.66
팬젠,당기순이익,,,,,,-1755160.0,-1311833.0,-2120053.0,-2637912.14,-5125184.06,-7015593.26,-4630125.56,-8937570.68,-4355980.32
팬젠,이자비용,,,,,,669561.0,728174.0,958247.0,663852.0,188925.0,1.0,516989.0,1214409.0,1012937.0
팬젠,EBITDA2,,,,,,-301156.0,359346.0,-1045836.0,-967944.91,-6128702.21,-3105471.1,-2195929.34,-6324491.91,-2132456.66
동양파일,유동자산,,,,,,,32933971.0,40777769.0,62648807.0,101813237.7,77246487.94,70835108.27,65085958.27,62349279.47
동양파일,재고자산,,,,,,,6386203.0,4663047.0,2280097.0,3500317.12,5126000.81,6297152.9,4855214.91,3696705.71
동양파일,매출채권및기타채권,,,,,,,25884331.0,26475728.0,30008539.0,35682791.0,18008116.0,9172477.0,17602034.0,11775811.0
동양파일,당좌자산,,,,,,,26547768.0,36114721.0,60368709.0,92696761.68,66526261.14,58965177.78,54679023.24,58652574.29
동양파일,부채총계,,,,,,,93814667.0,92342792.0,87515745.0,45056306.64,12801857.86,10603251.49,7707602.68,6673420.72
동양파일,유동부채,,,,,,,59822948.0,58238826.0,54515745.0,45056306.64,12801858.0,10603251.49,7645726.46,6660877.42
동양파일,순부채,,,,,,,74184739.0,60378718.0,38656683.0,-31997359.68,-48001359.14,-47151721.33,-36853074.15,-46624119.52
동양파일,자본총계,,,,,,,40910503.0,50744370.0,75592359.0,143693527.0,146894213.5,137522997.0,122245992.7,115631750.5
동양파일,매출액,,,,,,,33254978.0,105198051.0,115637947.0,120941189.1,88578287.32,67930078.58,53169205.44,46951377.35
동양파일,매출총이익,,,,,,,12686391.0,41834805.0,48055650.0,52672485.15,27257139.98,8897241.67,3817016.36,4726733.43
동양파일,영업이익,,,,,,,6297090.0,25777360.0,34897506.0,38449581.15,14717482.63,-2209925.33,-5490939.92,-4054346.71
동양파일,당기순이익,,,,,,,1956070.0,9708044.0,24764952.0,28467842.13,8245153.52,-6374996.24,-15248767.73,-6603347.77
동양파일,이자비용,,,,,,,2443761.0,5384901.0,2393796.0,1169593.0,401057.0,0.0,2632.0,2385.0
동양파일,EBITDA2,,,,,,,7486451.0,28669936.0,38023929.0,41725647.15,17516677.63,512738.67,-2633961.92,-1278735.71
씨엠에스에듀,유동자산,,,,,4169693.0,4384949.0,7166709.0,8517364.0,15186397.51,17178498.0,13609525.0,10722181.15,12159519.45,16206094.84
씨엠에스에듀,재고자산,,,,,324768.0,278991.0,415242.0,309365.0,281358.91,371158.0,451199.0,676249.11,711234.06,677510.12
씨엠에스에듀,매출채권및기타채권,,,,,391675.0,916383.0,1074998.0,1233339.0,1272546.0,1915139.0,3621511.0,3712542.0,2412152.0,2610312.0
씨엠에스에듀,당좌자산,,,,,3844925.0,4105959.0,6751466.0,8207999.0,14905039.15,16807339.0,13158327.0,6868981.97,10562226.56,14295441.81
씨엠에스에듀,부채총계,,,,,5747188.0,5295301.0,6955310.0,9788786.0,13613104.15,27488305.0,27470826.0,49952907.72,63557843.23,58220054.45
씨엠에스에듀,유동부채,,,,,5712889.0,5295301.0,6850144.0,9107075.0,9962924.48,19285220.0,17076085.0,41087837.13,47652709.46,42423961.72
씨엠에스에듀,순부채,,,,,-1664844.0,-3082897.0,-5440218.0,-6778897.0,-11427676.45,-4237497.0,2323936.0,25668338.11,32427416.51,26214305.13
씨엠에스에듀,자본총계,,,,,6262325.0,10865268.0,12313314.0,13200129.0,15029043.43,36764181.0,43181866.0,41612887.11,38737973.14,42611456.67
씨엠에스에듀,매출액,,,,,18684667.0,23755903.0,30217399.0,40041229.0,48197050.22,56033587.0,63999760.0,70145702.99,82117661.92,84329419.08
씨엠에스에듀,매출총이익,,,,,18684667.0,23755903.0,30217399.0,40041229.0,48197050.22,56033587.0,63999760.0,70145702.99,82117661.92,84329419.08
씨엠에스에듀,영업이익,,,,,3345380.0,4421416.0,5878461.0,7556771.0,8845569.42,7344995.0,7225250.0,7100158.93,9548646.91,7113635.0
씨엠에스에듀,당기순이익,,,,,2543722.0,3525495.0,5214477.0,6080555.0,7060086.09,4110460.0,5975817.0,5220773.44,6141970.71,6204596.13
씨엠에스에듀,이자비용,,,,,102735.0,11842.0,7940.0,388.0,64875.0,256428.0,294986.0,413609.0,1094707.0,869941.0
씨엠에스에듀,EBITDA2,,,,,4181541.0,5586789.0,7466015.0,9472398.0,11083408.42,9118315.0,10207723.0,10900478.93,19681032.91,18900963.0
레이언스,유동자산,,,,,9080971.0,34035702.0,39325940.0,40604899.0,52129395.0,136126812.9,140585349.5,147449914.3,169360035.3,167867277.2
레이언스,재고자산,,,,,1695026.0,10851049.0,9200816.0,11261440.0,16929111.0,24925784.99,27315679.9,30722582.37,28858361.49,27594847.01
레이언스,매출채권및기타채권,,,,,5445699.0,17964046.0,15664348.0,16236106.0,17664867.0,23810818.0,20141984.0,27273905.0,48511176.0,36206378.0
레이언스,당좌자산,,,,,7385945.0,23184652.0,30125124.0,29343459.0,35200283.0,111201028.4,113269669.6,116727331.2,140501672.5,140127781.6
레이언스,부채총계,,,,,7969793.0,23914898.0,34797926.0,33638961.0,34061884.0,24309836.59,19467237.27,18804726.14,37798296.21,37181631.65
레이언스,유동부채,,,,,6899807.0,20062964.0,25973773.0,22254486.0,27120840.0,20513717.97,17583519.58,16935112.2,23049294.37,19379464.26
레이언스,순부채,,,,,1457667.0,6031560.0,6829931.0,6504976.0,3908165.0,-77313943.22,-84349249.09,-84653322.53,-73823404.71,-85462410.85
레이언스,자본총계,,,,,6928354.0,24402621.0,43096789.0,46108891.0,60018200.0,165421381.2,176640515.9,181864475.9,194296534.1,188167355.7
레이언스,매출액,,,,,23967192.0,47694780.0,69182651.0,77943410.0,86609301.0,98457313.56,106517566.3,116389468.8,126174797.5,101523890.8
레이언스,매출총이익,,,,,6070682.0,14561084.0,25598196.0,30404227.0,37764442.0,40333338.62,40535944.84,45337954.47,50903929.23,36823931.47
레이언스,영업이익,,,,,986868.0,4322657.0,7120819.0,11066584.0,19746131.0,17975800.34,17299393.21,21220313.18,22835773.97,8435682.35
레이언스,당기순이익,,,,,1365126.0,2010049.0,18433934.0,3217076.0,14481565.0,14744630.94,14622209.16,15728239.76,14687851.59,-1915791.06
레이언스,이자비용,,,,,80016.0,386755.0,814852.0,881859.0,723404.0,561753.0,610769.0,281493.0,447838.0,915889.0
레이언스,EBITDA2,,,,,1560861.0,5515808.0,9577209.0,14867509.0,23478608.0,23153354.34,23531808.21,28117690.18,30494603.97,16478649.35
줌인터넷,유동자산,,,,,,,,3580094.0,4030684.0,5314404.0,7678563.0,15829288.0,28377670.29,34426498.69
줌인터넷,재고자산,,,,,,,,,,,,,,
줌인터넷,매출채권및기타채권,,,,,,,,1571882.0,1561735.0,1645588.0,3276594.0,3201804.0,3532662.58,3865465.54
줌인터넷,당좌자산,,,,,,,,3580094.0,4030684.0,5314405.0,7678563.0,14989957.0,20815497.85,22886896.18
줌인터넷,부채총계,,,,,,,,10580902.0,10107764.0,2131245.0,2173638.0,7665404.0,6200119.29,11271170.03
줌인터넷,유동부채,,,,,,,,4563985.0,9469633.0,1637964.0,1922624.0,4231440.0,5071292.13,6158797.8
줌인터넷,순부채,,,,,,,,3074949.0,2587899.0,-3605331.0,-4339622.0,-9664947.0,-23692243.77,-28894634.88
